name,gender,nationality,nationalityID,birth
Kellie Loder,other,Canada,Q16,1988
Lydia Piscevich,female,United States,Q30,1919
Silvia Koton,female,Israel,Q801,1961
Sawsan Al Majali,female,Jordan,Q810,1960
Viv Bennett,female,United Kingdom,Q145,1957
Noëlle Buton,female,France,Q142,1958
Kathy Lie,female,Norway,Q20,1964
Maite Buenafuente Moreno,female,Spain,Q29,1960
Maria Palmira Tito de Morais,female,Portugal,Q45,1912
Sahar Fares,female,Lebanon,Q822,1993
Yūko Shirakawa,female,Japan,Q17,1973
Anette Sanford,female,Dominica,Q784,1983
Zaida Hagman,female,Sweden,Q34,1931
Christine Bruzek-Kohler,female,United States,Q30,1952
Chiyo Mikami,female,Japan,Q17,1891
Chieko Nohno,female,Japan,Q17,1935
Cathy Giessel,female,United States,Q30,1951
Cathy Crowe,female,Canada,Q16,1952
Catherine M. Hall,female,United Kingdom,Q145,1922
Catharine Merrill,female,United States,Q30,1824
Renske Helmer-Englebert,female,Kingdom of the Netherlands,Q29999,1969
Martha Baker,female,United States,Q30,1838
Elly Schürmann,female,German Democratic Republic,Q16957,1924
Jennifer Callahan,female,United States,Q30,1964
Emma Ann Reynolds,female,United States,Q30,1862
Anna DeCosta Banks,female,United States,Q30,1869
Ella King Newsom,female,United States,Q30,1838
Päivi Härkin,female,Finland,Q33,1957
Sanna Antikainen,female,Finland,Q33,1988
Marit Myklebust,female,Norway,Q20,1962
Lieselotte Hoeschl Ornellas,female,Brazil,Q155,1917
Mamita Fox,female,Kingdom of the Netherlands,Q29999,1943
Suzanne Lippens-Orban,female,Belgium,Q31,1887
Claire Shulman,female,United States,Q30,1926
Claire Rayner,female,United Kingdom,Q145,1931
Claire Fagin,female,United States,Q30,1926
Claire Bertschinger,female,United Kingdom,Q145,1953
Cirie Fields,female,United States,Q30,1970
Dafna Meir,female,Israel,Q801,1977
Eufrosyni Karasarlidou,female,Greece,Q41,1962
Letitia Mumford Geer,female,United States,Q30,1852
Caroline Burghardt,female,United States,Q30,1834
Ellen Kettle,female,Australia,Q408,1922
Sophronia Bucklin,female,United States,Q30,1828
Mary Bell,female,United States,Q30,1840
Terry Underwood,female,Australia,Q408,1944
Maria Köstler,female,Austria,Q40,1879
Alexandrine Duronssoy,female,France,Q142,1863
Josephine Kulea,female,Kenya,Q114,1984
Erica Brühlmann-Jecklin,female,Switzerland,Q39,1949
Lorena Villa García,female,Spain,Q29,1987
Mathilde de Cléron d’Haussonville,female,France,Q142,1874
Karin Elfverson,female,Sweden,Q34,1886
Renée Bordier,female,Switzerland,Q39,1902
Anne Gácsi-Novadovsky,female,Kingdom of Hungary,Q25395037,1888
Eugénie Henry,female,Belgium,Q31,1877
Alma Charlotte Brunskog,female,Sweden,Q34,1860
Minhua Hu,female,People's Republic of China,Q148,1968
Shouzhen Cheng,female,People's Republic of China,Q148,1962
Florence Deakins Becker,female,United States,Q30,1878
Tarja Santalahti,female,Finland,Q33,1960
Barbara Millicent Roberts,female,United States,Q30,1959
Thora Simonsen,female,Norway,Q20,1874
Rie Nakamura,female,Japan,Q17,1974
Teresa De Caprio,female,Italy,Q38,1885
Geneviève Hennet de Goutel,female,France,Q142,1885
Charlotte Elizabeth McKay,female,United States,Q30,1818
Esther Freudenberg,female,Germany,Q183,1968
Isabel Sharman,female,United Kingdom of Great Britain and Ireland,Q174193,1865
Christina McDonald,female,New Zealand,Q664,1911
Hodierna of St Albans,female,Kingdom of England,Q179876,1140
Adaline Weston Couzins,female,United States,Q30,1815
Lisbeth Hockey,female,Austria,Q40,1918
Pauline Cafferkey,female,United Kingdom,Q145,1975
Augusta Seweriin,female,Norway,Q20,1910
Emily L. Loveridge,female,United States,Q30,1860
Elizabeth Nixon,female,Australia,Q408,1865
Marie Hartig Kendall,female,United States,Q30,1854
Jana Brezinova,female,Czech Republic,Q213,1956
Senta Driver,female,United States,Q30,1942
Doris Smith Suddarth,female,United States,Q30,1924
Janina Gizycka,female,Poland,Q36,1877
Sœur Flavia,female,Luxembourg,Q32,1876
Jan Noble,female,Australia,Q408,1933
Dorothy Pocklington,female,United States,Q30,1934
Róża Maria Goździewska,female,Poland,Q36,1936
Agnes Gabriel-Kummer,female,Austria,Q40,1888
Meridean Maas,female,United States,Q30,1934
Anne Wahl,female,France,Q142,1923
Omo-Oba Adenrele Ademola,female,Nigeria,Q1033,1916
Olive M. Whitlock,female,United States,Q30,1902
Gillian Larson,female,United States,Q30,1947
Edith Louisa Elisabeth Fenwick,female,New Zealand,Q664,1865
Oresta Synenka,female,Ukraine,Q212,1933
Lucie Odier,female,Switzerland,Q39,1886
Adele Baratz,female,United States,Q30,1926
Floralba Rondi,female,Italy,Q38,1924
Clara Dunham Crowell,female,United States,Q30,1876
Marie van Gastel,female,Belgium,Q31,1892
Maruja Ycardo Agulló,female,Spain,Q29,1935
Elke Bröhl,female,Germany,Q183,1944
Erin Tobin,female,United States,Q30,1983
Anna Hamilton,female,France,Q142,1864
Herminia Severini,female,Argentina,Q414,1926
Alta Bates,female,United States,Q30,1879
Sadie Heath Cabaniss,female,United States,Q30,1865
Donna Howard,female,United States,Q30,1951
Diane Carlson Evans,female,United States,Q30,1946
Diana Anderson,female,United Kingdom,Q145,1935
Denise Nurse,female,United Kingdom,Q145,1976
Dee Ryall,female,Australia,Q408,1967
Debra Medina,female,United States,Q30,1962
Lucy Finch,female,Malawi,Q1020,1943
Mary Evelyn Wood,female,Cayman Islands,Q5785,1900
Maria Cristina Luinetti,female,Italy,Q38,1969
Meriem Saâdane,female,France,Q142,1932
Patricia Griffin,female,British overseas territories,Q46395,1907
Emma Jeffcoat,female,Australia,Q408,1994
Margarita Mauri Junqué,female,Spain,Q29,1951
Jean Kapata,female,Zambia,Q953,1960
Leila Yates,female,Cayman Islands,Q5785,1899
Jo March,female,United States,Q30,1846
Adelheid von Stösser,female,Germany,Q183,1953
Hélène Mar,female,Belgium,Q31,1888
Johanna Eekman,female,Kingdom of the Netherlands,Q29999,1897
Marcella LeBeau,female,United States,Q30,1919
Molly Miller-Aichholz,female,Austrian Empire,Q131964,1844
Miss Georgiana Fyfe,female,Scotland,Q22,1868
Leokadia Mikolajkow,female,Poland,Q36,1906
Nydia H. Gordillo Gómez,female,Argentina,Q414,1920
Giulia Ortez,female,Italy,Q38,1971
Aya Selman,female,Lebanon,Q822,1993
Serara Selelo-Mogwe,female,Botswana,Q963,1927
Lillie D. Shockney,female,United States,Q30,1953
Alicia Vacas Moro,female,Spain,Q29,2000
Bertha Woodard,female,United States,Q30,1916
Margaret Cowie Crowe,female,United Kingdom,Q145,1882
Lubertha Johnson,female,United States,Q30,1906
Sirkka-Liisa Ekman,female,Finland,Q33,1943
Margaret Constance Pruen,female,United Kingdom of Great Britain and Ireland,Q174193,1890
Noelia Rodríguez Travieso,female,Spain,Q29,1977
Maria Augusta Sousa,female,Portugal,Q45,1947
Winifred Marion Petrie,female,Australia,Q408,1890
Ellen Savage,female,Australia,Q408,1912
Clara Moguel,female,Mexico,Q96,1883
Trinidad Gallego Prieto,female,Spain,Q29,1913
Muriel Grace Widdowson,female,New Zealand,Q664,1892
Karin Riedrich,female,Germany,Q183,1942
Aileen I. Hogan,female,Canada,Q16,1899
Thelma Akana Harrison,female,United States,Q30,1905
Ruth Davis Sullivan,female,United States,Q30,1896
Octavia Iglesias Blanco,female,Spain,Q29,1894
Olga Pérez- Monteserín Núñez,female,Spain,Q29,1913
María Pilar Gullón Yturriaga,female,Spain,Q29,1911
Yoshie Murayama,female,Japan,Q17,1926
Carmen Lozano Dumler,female,United States,Q30,1921
Candice DeLong,female,United States,Q30,1950
Calliope Tatti,female,Greece,Q41,1894
Bun Rany,female,Cambodia,Q424,1954
Iva Yeo,female,Canada,Q16,1939
Eva Winther,female,Sweden,Q34,1921
Gunvor Wallin,female,Sweden,Q34,1920
Joyce Travelbee,female,United States,Q30,1926
Dagmar Ruin,female,Finland,Q33,1894
Elise Sørensen,female,Kingdom of Denmark,Q756617,1903
Julie Hynes,female,Canada,Q16,1989
Salomea Zielińska,female,Poland,Q36,1921
Kathryn Barnard,female,United States,Q30,1938
Angela Bourke,female,Ireland,Q27,1952
Kate Hill,female,Australia,Q408,1859
Agnes Fischer,female,United States,Q30,1800
Therese Halaseh,female,Jordan,Q810,1954
Margaret Irene Lang,female,Australia,Q408,1893
Florentina Nostrossa,female,Peru,Q419,1835
Ana Orejas López,female,Spain,Q29,1914
Eliza Parks Hegan,female,Canada,Q16,1861
Sophia Moermond,female,Australia,Q408,1968
Marian Kaljouw,female,Kingdom of the Netherlands,Q29999,1956
Anna Olsson,female,Sweden,Q34,1883
Hulda Lindberg,female,Sweden,Q34,1877
Signe Boman,female,Sweden,Q34,1882
Hilary Chapman,female,United Kingdom,Q145,1963
Lydia Frankenstein,female,Sweden,Q34,1924
Therese Cahen,female,France,Q142,1897
Ethel Divers,female,New Zealand,Q664,1915
Anna Maria Vogel,female,Sweden,Q34,1877
Ragnhild Wahlborg,female,Sweden,Q34,1911
Andrée de David-Beauregard,female,France,Q142,1915
Daniella Meller,female,Israel,Q801,1947
Sadie Canning,female,Australia,Q408,1930
Frances Gillam Holden,female,Australia,Q408,1843
Alicia Mary Kelly,female,United Kingdom of Great Britain and Ireland,Q174193,1874
Alice Gordon Elliott,female,Australia,Q408,1886
Maud Violet Florinda Primrose,female,Australia,Q408,1872
Louisa Briggs,female,Australia,Q408,1836
Elsie Jane Whicker,female,Australia,Q408,1899
Mary Healy,female,Australia,Q408,1865
Anka Lambreva,female,Bulgaria,Q219,1895
Florence Chatfield,female,Australia,Q408,1867
Mary Ellen Edmunds,female,United States,Q30,1940
Mary Kirkpatrick,female,Australia,Q408,1863
Alice Alanna Cashin,female,Australia,Q408,1870
Ethel Sarah Davidson,female,Australia,Q408,1872
Hilde Schädle-Deininger,female,Germany,Q183,1947
Signe Höjer,female,Sweden,Q34,1896
Margot Håkansson,female,Sweden,Q34,1923
Elisabet Holm,female,Sweden,Q34,1917
Katherine Hankey,female,United Kingdom of Great Britain and Ireland,Q174193,1834
Ilia Fibiger,female,Kingdom of Denmark,Q756617,1817
Aurora López Pérez,female,Venezuela,Q717,1911
Anne Biget,female,France,Q142,1749
Madelon Battle Hancock,female,United States,Q30,1881
Filomena Baldezate,female,Spain,Q29,1895
Linda Lepage,female,Canada,Q16,1953
Ann Rose Nu Tawng,female,Myanmar,Q836,1975
Annie Logiel,female,Uganda,Q1036,1968
Ethel Becher,female,United Kingdom,Q145,1867
Anamarija Basch,female,Yugoslavia,Q36704,1897
Ruth Rebecca Davidow,female,United States,Q30,1911
Agnes Reinders,female,United States,Q30,1913
Lucy Nettie Fletcher,female,United States,Q30,1886
Sigrid Danielsson,female,Sweden,Q34,1936
Ángela Medina,female,Argentina,Q414,2000
María Dolores Bas,female,Spain,Q29,1905
Kathleen Augusta Roberts,female,United Kingdom of Great Britain and Ireland,Q174193,1886
Blazena Hlasová,female,Czech Republic,Q213,1982
Carmen Martel,female,Spain,Q29,1915
Ingeborg Maria Sick,female,Kingdom of Denmark,Q756617,1858
Lotta Olsson,female,Sweden,Q34,1960
Susanne Nyström,female,Sweden,Q34,1982
Bridget McEvilly,female,United Kingdom,Q145,1946
Eva Kärfve,female,Sweden,Q34,1949
Patty Judge,female,United States,Q30,1943
Bertha Wellin,female,Sweden,Q34,1870
Bernice Mathews,female,United States,Q30,1933
Barbara Fawkes,female,United Kingdom,Q145,1914
Neus Català Pallejà,female,Spain,Q29,1915
Alice Bron,female,Belgium,Q31,1850
Ellen May Tower,female,United States,Q30,1868
Giovanna Mosna,female,Italy,Q38,1916
Rachel Klimmek Walker,female,United States,Q30,1980
Odile Moereels,female,Kingdom of the Netherlands,Q29999,1880
Frances Alexander,female,United Kingdom,Q145,1935
Garazi Mugarza,female,Spain,Q29,1995
Katie Eriksson,female,Finland,Q33,1943
Bonny Barry,female,Australia,Q408,1960
Bonnie Urquhart Gruenberg,female,United States,Q30,1963
Bonnie Nettles,female,United States,Q30,1927
Maria Cederschiöld,female,Sweden,Q34,1815
Bonnie Mitchelson,female,Canada,Q16,1947
Ingrid Lyne,female,United States,Q30,1975
Sônia Guajajara,female,Brazil,Q155,1974
Eva Chiavon,female,Brazil,Q155,1960
Stella Korin-Lieber,female,Israel,Q801,1948
Loreto Vidal,female,Chile,Q298,1970
Carolyn Stewart-Olsen,female,Canada,Q16,1946
Carolyn Squires,female,United States,Q30,1940
Caroline Keer,female,South Africa,Q258,1857
Caroline Hampton,female,United States,Q30,1861
Caroline Ada Seville,female,New Zealand,Q664,1874
Carol Garrison,female,United States,Q30,1952
Franziska Böhler,female,Germany,Q183,1988
Ingrid Gamstorp,female,Sweden,Q34,1924
Jennie R. Joe,female,United States,Q30,1941
Stella Leach,female,United States,Q30,1918
Katharina Ottow,female,Sweden,Q34,1887
Mari Lornér,female,Sweden,Q34,1944
Ånija Lundgren,female,Sweden,Q34,1895
Vivian O. Lee,female,United States,Q30,1938
Helga Ekman,female,Sweden,Q34,1880
Charlotte Chaney,female,United States,Q30,1921
Louise Birch,female,United States,Q30,1921
Agnes S. Ward,female,Scotland,Q22,1870
Aresta Bakhishova,female,Azerbaijan,Q227,1989
Florence Church Bullard,female,United States,Q30,1882
Suzanne Leclézio,female,France,Q142,1898
Immaculada Muñoz Díaz,female,Spain,Q29,1972
Alma Lénström,female,Sweden,Q34,1865
Brita Crona,female,Sweden,Q34,1869
Matilde Isasi-Isasmendi,female,Spain,Q29,1933
Janneke Ronse,female,Belgium,Q31,1982
Catherine Fox,female,New Zealand,Q664,1877
Marion Brown,female,New Zealand,Q664,1880
Thora Silverthorne,female,United Kingdom,Q145,1910
Éliane Pronost,female,France,Q142,1933
Cynthia Cooke,female,United Kingdom,Q145,1919
Zhou Meiyu,female,Taiwan,Q865,1910
Martha Minerva Franklin,female,United States,Q30,1870
Ethel Johns,female,Canada,Q16,1879
Mona Gordon Wilson,female,Canada,Q16,1894
Mary Southcott,female,Newfoundland and Labrador,Q2003,1862
Mary Lee Mills,female,United States,Q30,1912
Sophie Zahrtmann,female,Kingdom of Denmark,Q756617,1841
Louise Conring,female,Kingdom of Denmark,Q756617,1824
Christine Hancock,female,United Kingdom,Q145,1943
Christine Canavan,female,United States,Q30,1950
Betty Jeffrey,female,Australia,Q408,1908
Betty Jean Brown,female,Canada,Q16,1937
Betsi Cadwaladr,female,Wales,Q25,1789
Bethann Siviter,female,United Kingdom,Q145,1963
Bessie Blount Griffin,female,United States,Q30,1914
Bodil Hellfach,female,Kingdom of Denmark,Q756617,1856
Ellen Johanne Broe,female,Kingdom of Denmark,Q756617,1900
Undine Sams,female,United States,Q30,1919
Eleanor C. Lambertsen,female,United States,Q30,1916
Alma E. Foerster,female,United States,Q30,1885
Jean Evelyn Headberry,female,Australia,Q408,1911
Ljubica Luković,female,Serbia,Q403,1858
Margaret Cooper,female,United Kingdom,Q145,1922
Victoria Jensen,female,Kingdom of Denmark,Q756617,1847
Dawn Morrell,female,United States,Q30,1949
Danske Dandridge,female,United States,Q30,1854
Dana Jurásková,female,Czech Republic,Q213,1961
Erika Kornélia Szeles,female,Hungary,Q28,1941
Joy Ufema,female,United States,Q30,1942
Minnie Jeffery,female,New Zealand,Q664,1884
Deborah Hurcomb,female,Canada,Q16,1867
Sylva Macharová,female,Czechoslovakia,Q33946,1893
Clara J. Peck,female,United States,Q30,1862
Hilda Adefarasin,female,Nigeria,Q1033,1925
Louie Croft Boyd,female,United States,Q30,1871
Maria Restituta Kafka,female,Austria,Q40,1894
Margaret Sanger,female,United States,Q30,1879
Yolanda Saldívar,female,United States,Q30,1960
Christine Moore,female,Canada,Q16,1983
Mimi Smith,female,United Kingdom,Q145,1903
Gladys Vanderbilt Széchenyi,female,United States,Q30,1886
Elizabeth Fry,female,United Kingdom of Great Britain and Ireland,Q174193,1780
Lesley Fallowfield,female,United Kingdom,Q145,1949
Irene Melville Drummond,female,Australia,Q408,1905
Mary Phinney von Olnhausen,female,United States,Q30,1818
Anne-Marie Imbrecq,female,France,Q142,1911
Marjorie Leonard,female,Australia,Q408,1945
Rae Landy,female,Lithuania,Q37,1885
Władysława Nowak-Steffen,female,Poland,Q36,1917
Mabel Sine Wadsworth,female,United States,Q30,1910
Elnora Hibbert,female,Canada,Q16,1939
"Princess Alexandra, 2nd Duchess of Fife",female,United Kingdom,Q145,1891
Alexis Amore,female,Peru,Q419,1978
Princess Katherine of Greece and Denmark,female,Greece,Q41,1913
Bonnie Hunt,female,United States,Q30,1961
Virginia Henderson,female,United States,Q30,1897
Bess Hudson,female,New Zealand,Q664,1875
Ruth S. Wolf,female,United States,Q30,1923
Shirley Marie Stinson,female,Canada,Q16,1929
Virginia M. Ohlson,female,United States,Q30,1914
Rose Bayuk,female,United States,Q30,1915
Alice Rinell Hermansson,female,Sweden,Q34,1931
Sandy Oldfield,female,United States,Q30,1967
Nie Yuchan,female,People's Republic of China,Q148,1903
Astrid Norberg,female,Sweden,Q34,1939
Ashley Underwood,female,United States,Q30,1985
Ursula Frohner,female,Austria,Q40,1958
Catherine Boyle,female,United States,Q30,1879
Angeline Bernadel,female,United States,Q30,1967
Venezia Monroe,female,United States,Q30,1964
Aina Johanne Nilsen,female,Norway,Q20,1995
Ella Yablonsky,female,Israel,Q801,1973
Lene Lund Høy Karlsen,female,Kingdom of Denmark,Q756617,1979
Mary Ann Cotton,female,United Kingdom of Great Britain and Ireland,Q174193,1832
Augusta Chiwy,female,Belgium,Q31,1921
Lucille Hegamin,female,United States,Q30,1894
Agathe de Rambaud,female,France,Q142,1764
Madeleine Leininger,female,United States,Q30,1925
Monica Dickens,female,United Kingdom,Q145,1915
Nadine Dorries,female,United Kingdom,Q145,1957
Karin Fossum,female,Norway,Q20,1954
Cecilie Skog,female,Norway,Q20,1974
Nicole Roy-Arcelin,female,Canada,Q16,1941
Sister Léontine,female,Belgium,Q31,1923
Marthe de Kerchove de Denterghem,female,Kingdom of the Netherlands,Q29999,1877
Ricarda Klein,female,Germany,Q183,1944
Angelika Zegelin,female,Germany,Q183,1952
Angèle Le Hen,female,France,Q142,1894
Selina Catherine Stow,female,United Kingdom,Q145,1870
Maria Peron,female,Italy,Q38,1915
Mary A. Stinebaugh-Bradford,female,United States,Q30,1833
Helen Fidelia Draper,female,United States,Q30,1871
Myriam Gauthier,female,Canada,Q16,1981
Alice Kitchin,female,Australia,Q408,1873
Nellie Weekes,female,Barbados,Q244,1897
Beulah Ream Allen,female,United States,Q30,1897
Bettye Davis,female,United States,Q30,1938
Betty Mae Tiger Jumper,female,United States,Q30,1923
Betty Kershaw,female,United Kingdom,Q145,1943
Alice Hannah Holford,female,New Zealand,Q664,1867
Alice Fisher,female,United Kingdom of Great Britain and Ireland,Q174193,1839
Alex Wubbels,female,United States,Q30,1976
Sœur Claire,female,France,Q142,1897
Berta Zirn,female,Germany,Q183,1891
Beate Hübner,female,Germany,Q183,1955
Barbara Wendelken,female,Germany,Q183,1955
Antoinette Scierri,female,France,Q142,1890
Kirkina Mucko,female,Canada,Q16,1890
Yolande Plancke,female,France,Q142,1908
Megumi Hayashibara,female,Japan,Q17,1967
Sylvia Beach,female,United States,Q30,1887
Jade Goody,female,United Kingdom,Q145,1981
Norma Stowe,female,Canada,Q16,1915
Dorothy Macham,female,Canada,Q16,1910
Aruna Shanbaug,female,India,Q668,1948
Barrie Lambert,female,South Africa,Q258,1871
Lillias Hamilton,female,United Kingdom of Great Britain and Ireland,Q174193,1858
Annie M. P. Smithson,female,Ireland,Q27,1873
Annie Fox,female,United States,Q30,1893
Annie Constance Tocker,female,New Zealand,Q664,1889
Annie Altschul,female,Austria,Q40,1919
Sara Plummer Lemmon,female,United States,Q30,1836
Marie Pleißner,female,German Reich,Q1206012,1891
Marie Depage,female,Belgium,Q31,1872
Marie Adamczyk,female,Austria,Q40,1879
Marianne Stöger,female,Austria,Q40,1934
Margit Frankau,female,Austria,Q40,1889
Louise Hermanová,female,Czech Republic,Q213,1916
Lyyli Hagan,female,Finland,Q33,1889
Aino Durchman,female,Finland,Q33,1892
Barbara Borsinger,female,Switzerland,Q39,1892
Kjellaug Ese,female,Norway,Q20,1924
Pauline Chaponnière-Chaix,female,Switzerland,Q39,1850
Geneviève Peignot,female,France,Q142,1900
Margarita Quetglas Quesada,female,Spain,Q29,1958
Maria Assumpta Rosell i Medall,female,Spain,Q29,1959
Anna Svendsen,female,Norway,Q20,1990
Emily Elizabeth Parsons,female,United States,Q30,1824
Roma Britnell,female,Australia,Q408,1967
Mária Sándor,female,Hungary,Q28,1973
Kofoworola Abeni Pratt,female,Nigeria,Q1033,1915
Asunción Morgade,female,Spain,Q29,1986
Rosa Otero,female,Spain,Q29,1962
Nevenka Topalušić,female,Croatia,Q224,1954
Christina Aistrup Hansen,female,Kingdom of Denmark,Q756617,1984
Bilquis Edhi,female,Pakistan,Q843,1947
Biddy Mason,female,United States,Q30,1818
Lotte Landé,female,United States,Q30,1890
Catharina Sturzenegger,female,Switzerland,Q39,1854
Rosita Beatrice Missick-Butterfield,female,United Kingdom,Q145,1936
Vivian Seay,female,United Kingdom,Q145,1881
Kamal Khera,female,Canada,Q16,1989
Marie Lhuillier,female,France,Q142,1744
Marie-Rose Astié de Valsayre,female,France,Q142,1846
Stefaniia Hrebenovska,female,Ukraine,Q212,1933
Hatsuko Araki,female,Japan,Q17,1917
Miki Hanada,female,Japan,Q17,1914
Midori Kawashima,female,Japan,Q17,1931
Bodil Katharine Biørn,female,Norway,Q20,1871
Anne Poole,female,United Kingdom,Q145,1934
Anne Pattrick,female,New Zealand,Q664,1881
Anne Moffat,female,United Kingdom,Q145,1958
Anne Marie Rafferty,female,United Kingdom,Q145,1958
Edith Evelyn Turner,female,Canada,Q16,1907
Myfanwy MacDonald,female,Canada,Q16,1932
Françoise-Marguerite Ternaux-Compans,female,France,Q142,1883
Ellen Hilberth,female,Sweden,Q34,1898
Yolande de Baye,female,France,Q142,1887
Alma Vessells John,female,United States,Q30,1906
Teresa Rebull,female,Spain,Q29,1919
Halyna Kolotnytska,female,Ukraine,Q212,1972
Paule Bernard,female,France,Q142,1920
Alberta Hunter,female,United States,Q30,1895
Violet Jessop,female,Argentina,Q414,1887
Edith Emerald Johns,female,United States,Q30,1915
Joan Winch,female,Australia,Q408,1935
Isa Strasser,female,Austria,Q40,1891
Jan Haaken,female,United States,Q30,1947
Susie Walking Bear Yellowtail,female,United States,Q30,1903
"Mary, Princess Royal and Countess of Harewood",female,United Kingdom,Q145,1897
Kathryn Joosten,female,United States,Q30,1939
Mary Kingsley,female,United Kingdom of Great Britain and Ireland,Q174193,1862
Grand Duchess Maria Pavlovna of Russia,female,Russian Empire,Q34266,1890
Mary Renault,female,South Africa,Q258,1905
Mercedes Chacón Porras,female,Costa Rica,Q800,1896
Edith Tennent,female,New Zealand,Q664,1882
Izaskun Osés,female,Spain,Q29,1984
Barbara Thoman Curtis,female,United States,Q30,1938
Beatrice Isabel Jones,female,United Kingdom of Great Britain and Ireland,Q174193,1866
Charlotte Norrie,female,Kingdom of Denmark,Q756617,1855
Ebiti Ndok,female,Nigeria,Q1033,1950
Irina Yanina,female,Kazakhstan,Q232,1966
Nigar Shikhlinskaya,female,Soviet Union,Q15180,1878
Margaret Utinsky,female,United States,Q30,1900
Martha von Sabinin,female,Russian Empire,Q34266,1831
Emmy Rappe,female,Sweden,Q34,1835
Safia Farkash,female,Libya,Q1016,1952
Janet Jagan,female,United States,Q30,1920
Jeanne-d'Arc Bouchard,female,Canada,Q16,1929
Jean Watson,female,United States,Q30,1940
Jane Swisshelm,female,United States,Q30,1815
Jacqueline de Decker,female,Belgium,Q31,1913
Cicely Saunders,female,United Kingdom,Q145,1918
Beverley Allitt,female,United Kingdom,Q145,1968
Joyce Meredith McMillan,female,United States,Q30,1914
Yoriko Watanabe,female,Japan,Q17,1953
Nakako Bōjō,female,Japan,Q17,1928
Tatsu Tanaka,female,Japan,Q17,1892
Aiko Sawada,female,Japan,Q17,1945
Victoria Joyce Ely,female,United States,Q30,1889
Doris Durlacher,female,Australia,Q408,1870
Cuiyu Chen,female,Taiwan,Q865,1917
Charlotte Edith Anderson Monture,female,Canada,Q16,1890
Helen Wilkes,female,United States,Q30,1927
Callista Roy,female,United States,Q30,1939
Victoria Mxenge,female,South Africa,Q258,1942
Marie Simon,female,Kingdom of Saxony,Q153015,1824
Anne Baker,female,United Kingdom,Q145,1914
Anna Zinkeisen,female,United Kingdom,Q145,1901
Ann Leonard,female,Ireland,Q27,1969
Ida Dorothy Love,female,Australia,Q408,1908
Helvi Boothe,female,Finland,Q33,1904
Jane Bell,female,Australia,Q408,1873
Isla Stuart Blomfield,female,Australia,Q408,1865
Haldane Colquhoun Turriff,female,Australia,Q408,1834
Dora Sweetapple,female,Australia,Q408,1872
Georgina McCready,female,Australia,Q408,1888
Rose Ann Creal,female,Australia,Q408,1865
Rosa Angela Kirkcaldie,female,Australia,Q408,1887
Eunice Muriel Harriett Hunt Paten,female,Australia,Q408,1883
Ethel Tracy Richardson,female,Australia,Q408,1877
Ellen O'Doherty,female,Australia,Q408,1894
Elizabeth Frances Shippen,female,Australia,Q408,1894
Annelise Rüegg,female,Switzerland,Q39,1879
Anna Odenwald,female,Germany,Q183,1901
Anna Mayr,female,Austria,Q40,1922
Anna Katschenka,female,Austria,Q40,1905
Kate Marsden,female,United Kingdom,Q145,1859
Marie Bonnevial,female,France,Q142,1841
Marcelle Baverez,female,France,Q142,1899
Malika Gaïd,female,France,Q142,1933
Madeleine Dalphond-Guiral,female,Canada,Q16,1938
Lucie Pépin,female,Canada,Q16,1936
Naomi Judd,female,United States,Q30,1946
Augusta Jawara,female,The Gambia,Q1005,1924
"Audrey Emerton, Baroness Emerton",female,United Kingdom,Q145,1935
Maria Raffaella Cimatti,female,Kingdom of Italy,Q172579,1861
Johanna Booyson,female,South Africa,Q258,1857
Karen Gerbrands,female,Kingdom of the Netherlands,Q29999,1967
Kerry Prendergast,female,New Zealand,Q664,1953
Katherine Prescott Wormeley,female,United States,Q30,1830
Juanita Broaddrick,female,United States,Q30,1942
Jeannine Pelland,female,Canada,Q16,1931
Jeanne Malivel,female,France,Q142,1895
Ann Keen,female,Wales,Q25,1948
Ann Gloag,female,United Kingdom,Q145,1942
Ann Evans,female,New Zealand,Q664,1832
Ann A. Bernatitus,female,United States,Q30,1912
Anita Thigpen Perry,female,United States,Q30,1952
Princess Helena of the United Kingdom,female,United Kingdom of Great Britain and Ireland,Q174193,1846
Elizabeth of Hungary,female,Hungary,Q28,1207
Lottie Dod,female,United Kingdom,Q145,1871
Edith Cavell,female,United Kingdom of Great Britain and Ireland,Q174193,1865
Viorica Agarici,female,Romania,Q218,1886
Infanta Maria Adelaide of Portugal,female,Portugal,Q45,1912
Teresa Hsu Chih,female,Singapore,Q334,1898
Cathrine Paaske-Sørensen,female,Kingdom of Denmark,Q756617,1978
Elizabeth Kenny,female,Australia,Q408,1880
Kristen Gilbert,female,United States,Q30,1967
Valentina Ivanovna Gagarina,female,Russia,Q159,1935
Yulia Petrovna Vrevskaya,female,Russian Empire,Q34266,1838
Virginia Clinton Kelley,female,United States,Q30,1923
Dora Venter,female,Hungary,Q28,1976
Louise Marillac,female,France,Q142,1591
Catherine of Genoa,female,Republic of Genoa,Q174306,1447
Amanda Fritz,female,United States,Q30,1958
Almira Fales,female,United States,Q30,1809
Alma S. Woolley,female,United States,Q30,1931
Alison Kitson,female,United Kingdom,Q145,1956
Alina Pienkowska,female,Poland,Q36,1952
Alicia Lloyd Still,female,United Kingdom,Q145,1869
Alice Magaw,female,United States,Q30,1860
Cathy McLeod,female,Canada,Q16,1957
Camille du Gast,female,France,Q142,1868
Ailke Westerhof,female,Kingdom of the Netherlands,Q29999,1876
