name,gender,nationality,nationalityID,birth
Julianto Ph,male,Indonesia,Q252,1983
Mokh. Nurwakhid,male,Indonesia,Q252,1959
Ahmad Rofiq,male,Indonesia,Q252,1969
Abdul Karim Rahanar,male,Indonesia,Q252,1985
Ahmad Djawahir Affandi,male,Indonesia,Q252,1972
Hasrul Benny Harahap,male,Indonesia,Q252,1973
Syarwani,male,Indonesia,Q252,1969
Saut Tulus Leonard Situmorang,male,Indonesia,Q252,1985
Johannes Oberlin Lumbantobing,male,Indonesia,Q252,1978
Sofwan Tambunan,male,Indonesia,Q252,1961
Mahsin,male,Indonesia,Q252,1962
Francesco Paolo Volpe,male,Italy,Q38,1963
Alfréd Falvay,male,Hungary,Q28,1913
Giovanni Comandé,male,Italy,Q38,1969
Olivier Corten,male,Belgium,Q31,1964
Thomas Balone,male,United States,Q30,1929
Clifford Groh,male,United States,Q30,1926
Eugène Lederlin,male,France,Q142,1831
Jean-Guy Nadeau,male,Canada,Q16,1931
Mike Pieciak,male,United States,Q30,1983
Lou Daukas,male,United States,Q30,1921
Moses Herrman,male,United States,Q30,1858
Diego Canga Fano,male,Spain,Q29,1964
Forrest Dunbar,male,United States,Q30,1984
Sławomir Kindziuk,male,Poland,Q36,1956
James J. Archer,male,United States,Q30,1860
Daniel Funes de Rioja,male,Argentina,Q414,1946
J. Wilmer Cronin,male,United States,Q30,1896
Massimo Cirulli,male,Italy,Q38,1963
Elliott Muse Braxton Jr.,male,United States,Q30,1867
Matthew J. Maddox,male,United States,Q30,1977
Jeremy C. Daniel,male,United States,Q30,1978
Paul Enrique Franco Zamora,male,Bolivia,Q750,1980
John Mays Little,male,United States,Q30,1876
Raffaele Sabato,male,Kingdom of Italy,Q172579,1850
György Pálfy,male,Hungary,Q28,1904
William N. Cohen,male,United States,Q30,1857
José Francisco de la Ossa,male,Panama,Q804,1856
Howard Bryant,male,United States,Q30,1861
S. Bryan Jennings,male,United States,Q30,1893
Charles Edgar Jennings,male,United States,Q30,1855
Silas M. Bryan,male,United States,Q30,1893
Thomas Stinson Allen,male,United States,Q30,1865
Karunia Fitriadi,male,Indonesia,Q252,1983
Safril Partang,male,Indonesia,Q252,1972
Pitra Romadoni Nasution,male,Indonesia,Q252,1990
Ali Hakim Lubis,male,Indonesia,Q252,1988
Pantas Nainggolan,male,Indonesia,Q252,1962
Rifki Auliya,male,Indonesia,Q252,1992
Aldwin Rahadian M.,male,Indonesia,Q252,1979
Ronald Antony Sirait,male,Indonesia,Q252,1979
Adek Saputra,male,Indonesia,Q252,1988
Ashraf Ali,male,Indonesia,Q252,1959
Yudhia Sabaruddin,male,Indonesia,Q252,1973
Octolin H Hutagalung,male,Indonesia,Q252,1967
Robiansyah,male,Indonesia,Q252,1984
Faudjan Muslim,male,Indonesia,Q252,1974
Tegar Dilis Nirwana,male,Indonesia,Q252,1991
Dedi Sutanto,male,Indonesia,Q252,1989
Ferdinand Matheus Kilikily,male,Indonesia,Q252,1967
Abdul Salim,male,Indonesia,Q252,1973
Andry Christian,male,Indonesia,Q252,1980
Seprayogi Linel,male,Indonesia,Q252,1974
Yudha Adhi Oetomo,male,Indonesia,Q252,1979
Nasrudin,male,Indonesia,Q252,1985
Boyke Luthfiana Syahrir,male,Indonesia,Q252,1993
Fadhil Muhammad Ghifari,male,Indonesia,Q252,1997
Padlilah,male,Indonesia,Q252,1976
Samsul Hidayat,male,Indonesia,Q252,1963
Agus Wijaya,male,Indonesia,Q252,1977
R. Pepen Rustam Effendi,male,Indonesia,Q252,1952
Dwiputro Aris Wibowo,male,Indonesia,Q252,1977
Sarino,male,Indonesia,Q252,1973
Jandri Ginting,male,Indonesia,Q252,1984
Deni Effendi,male,Indonesia,Q252,1974
Wahyu Haryadi,male,Indonesia,Q252,1981
Abdul Natsir,male,Indonesia,Q252,1983
Dipa Yustia Pasa,male,Indonesia,Q252,1982
Yuhendri,male,Indonesia,Q252,1967
Budi Utomo,male,Indonesia,Q252,1959
Agus Wijayanto,male,Indonesia,Q252,1972
Abraham Lewis Jr,male,United States,Q30,1873
Orestis Alexakis,male,Greece,Q41,1931
Lorenzo Donninelli,male,Italy,Q38,1991
Jakob Sigrist,male,Switzerland,Q39,1869
Edouard Buntzen,male,Kingdom of Denmark,Q756617,1809
Maurizio Paganelli,male,Italy,Q38,1959
Michele Lobuono,male,Italy,Q38,1964
Tibor Daniel Braun,male,Germany,Q183,1961
Adam Zítek,male,Czechoslovakia,Q33946,1966
Hugh G. Beale,male,United Kingdom,Q145,1948
Petr Davidovič Barenbojm,male,Russia,Q159,1948
Péter Ferenc Kasza,male,Hungary,Q28,1974
Pietro Boria,male,Italy,Q38,1966
Piotr Dmochowski,male,Poland,Q36,1942
Andreas Geroldinger,male,Austria,Q40,1980
Stefan Langer,male,Austria,Q40,1968
S. F. Blockmans,male,Kingdom of the Netherlands,Q29999,1973
Hubert Gilbert,male,United States,Q30,1915
Tomasz Demendecki,male,Poland,Q36,1976
Frank H. Gloyd,male,United States,Q30,1862
Coleman Yellott,male,United States,Q30,1816
George Yellott,male,United States,Q30,1819
David Chester Lewis,male,United States,Q30,1884
Charles J. Carroll,male,United States,Q30,1882
Brad Garcia,male,United States,Q30,1986
Jerry W. Blackwell,male,United States,Q30,1962
Todd Russell Platts,male,United States,Q30,1962
Bram Moszkowicz,male,Kingdom of the Netherlands,Q29999,1960
Pierre Trudeau,male,Canada,Q16,1919
Tony Blair,male,United Kingdom,Q145,1953
Martin Luther,male,Germany,Q183,1483
Charles B. Younger,male,United States,Q30,1831
Charles B. Younger Jr.,male,United States,Q30,1873
Jean Vinson,male,France,Q142,1907
Simon Fleischmann,male,United States,Q30,1859
Patrick Schenk,male,Germany,Q183,1968
Donald Younger,male,United States,Q30,1903
Girolamo Petri,male,Papal States,Q170174,1806
Károly Kendelényi,male,Hungary,Q28,1808
Auguste Brunet,male,France,Q142,1803
Nelson Mandela,male,South Africa,Q258,1918
Baron d'Holbach,male,Electoral Palatinate,Q22880,1723
Thomas Stanhope McClelland,male,United States,Q30,1777
Orlando Pereira,male,Portugal,Q45,1924
Thomas S. McClelland,male,United States,Q30,1839
Kurt Wirth,male,Nazi Germany,Q7318,1901
Mihály Ujváry,male,Hungary,Q28,1805
Gheorghe C. Dobrescu,male,Kingdom of Romania,Q203493,1858
Bertold Thein,male,Czechoslovakia,Q33946,1861
Charles J Bush,male,United States,Q30,1988
Paolo Parisi,male,Italy,Q38,1965
James McLeod,male,United States,Q30,1949
Douglas W. Hawes,male,United States,Q30,1932
György Biczó,male,Hungary,Q28,1926
Chan-Un Park,male,South Korea,Q884,1963
Murray Abbott,male,New Zealand,Q664,1951
Birger Kildal,male,Norway,Q20,1849
Javier Eduardo Bless Bustamante,male,Peru,Q419,1940
Francisco José Marcora,male,Uruguay,Q77,1912
Capitão Tadeu,male,Brazil,Q155,1961
Paul Nicole,male,France,Q142,1832
Coronel Gilberto Santana,male,Brazil,Q155,1953
Gildásio Penedo Filho,male,Brazil,Q155,1975
Raúl Canelo Rabanal,male,Peru,Q419,1959
Jorge Morelli,male,Peru,Q419,1950
Gyula Chernel,male,Hungary,Q28,1843
Harold Lipton,male,United States,Q30,1911
John W. Greene,male,United States,Q30,1825
Kazushi Mihashi,male,Japan,Q17,1988
Yasuhiko Mori,male,Japan,Q17,1945
Michael A. Hardy,male,United States,Q30,1955
Crisanto Mandrioli,male,Italy,Q38,1921
Margus Kurm,male,Estonia,Q191,1967
J. P. Walker,male,United States,Q30,1840
Óscar de Alfonso Ortega,male,Spain,Q29,1967
Eliasz Simche,male,Poland,Q36,1873
Joaquín María de Agra Cadarso,male,Spain,Q29,1892
Gusztáv Alkér,male,Hungary,Q28,1836
Gerard van Wassenaer,male,Dutch Republic,Q170072,1589
Ramón Ferreiro López,male,Spain,Q29,1898
Mário Macieira,male,Brazil,Q155,1970
John C. Giles,male,United States,Q30,1959
Kennedy Tejera,male,Venezuela,Q717,2000
Spas Kapelkov,male,Bulgaria,Q219,1901
Jędrzej Jachira,male,Poland,Q36,1992
Douglas Ewen,male,New Zealand,Q664,1967
Karl Erckert,male,Germany,Q183,1894
Deval Patrick,male,United States,Q30,1956
Samuel Alito,male,United States,Q30,1950
Clarence Thomas,male,United States,Q30,1948
Philip Nicklin Dallas,male,United States,Q30,1825
P.N. Damm,male,Kingdom of Denmark,Q756617,1839
Fabricio Valencia,male,Peru,Q419,1976
Antonio Martínez Torrejón,male,Spain,Q29,1859
Vincent Roux,male,France,Q142,1966
Gyula Beniczky,male,Hungary,Q28,1826
Lyman W. Redington,male,United States,Q30,1849
Henrik Stephanides,male,Hungary,Q28,1830
József Császár,male,Hungary,Q28,1807
Robert H. Bonner,male,United States,Q30,1870
Manuel Somoza Cambero,male,Spain,Q29,1815
Olivér Hollós,male,Kingdom of Hungary,Q171150,1903
Jatin Sharma,male,India,Q668,1985
Hans-Gert von Brandenstein,male,Germany,Q183,1902
Olivér Horváth,male,Kingdom of Hungary,Q171150,1890
José Francisco Morejón de León y Aguilar Tablada,male,Spain,Q29,1768
Dezső Horánszky,male,Hungary,Q28,1869
Benjamin H. Woodbridge,male,United States,Q30,1935
Alessandro Bellardita,male,Germany,Q183,1981
Charles Moiset,male,France,Q142,1828
Martin Round,male,New Zealand,Q664,1961
Gerald Ford,male,United States,Q30,1913
Simon Lazarus III,male,United States,Q30,1941
Robert J. Battista,male,United States,Q30,1939
Joaquim de Jesus Santos,male,Portugal,Q45,1921
Frigyes Csatáry,male,Hungary,Q28,1860
José Guilherme Rato de Melo e Castro,male,Portugal,Q45,1914
Mário Ângelo Morais de Oliveira,male,Portugal,Q45,1912
Todd Domboski,male,United States,Q30,1968
Walter Lincoln Bouvé,male,United States,Q30,1849
Robyn Gigl,female,United States,Q30,1952
Mabell García,female,Ecuador,Q736,1964
Alejandra Caraballo,female,United States,Q30,1990
Shun Nakaoka,female,Japan,Q17,1985
Cristina Montserrat Hendrickse,female,Argentina,Q414,1964
Olave Nduwanje,female,Burundi,Q967,1984
Park Han-hee,female,South Korea,Q884,1985
Carmen García de Merlo,female,Spain,Q29,1962
Robeyoncé Lima,female,Brazil,Q155,1988
Izumi Hosaka,female,Japan,Q17,1969
Ellen Krug,female,United States,Q30,1956
Janaína Dutra,female,Brazil,Q155,1960
Victoria Kolakowski,female,United States,Q30,1961
Martine Rothblatt,female,United States,Q30,1954
Michelle Suárez,female,Uruguay,Q77,1984
Tamara Adrián,female,Venezuela,Q717,1954
Sonia Burgess,female,United Kingdom,Q145,1947
Mariana Casas,female,Argentina,Q414,1959
Micheline Montreuil,female,Canada,Q16,1952
Maud Marin,female,France,Q142,1945
Nicole Kirouac,other,Canada,Q16,1946
Ralph Denton,other,United States,Q30,1925
Casimir Pulaski,other,Polish–Lithuanian Commonwealth,Q172107,1745
Nathaniel C. Sears,male,United States,Q30,1854
Paul Otlet,male,Belgium,Q31,1868
Oleksandr Panchenko,male,Ukraine,Q212,1961
Javier Santafé Méndez,male,Spain,Q29,1968
W. Griffith Purcell,male,United States,Q30,1912
Roberto Carrero,male,Spain,Q29,1973
Stian Øby Johansen,male,Norway,Q20,1987
Fortuné Naturel,male,France,Q142,1832
Joaquim Arena,male,Cape Verde,Q1011,1964
Sámuel Murvay,male,Romania,Q218,1920
Pierre Jabineau de la Voute,male,France,Q142,1721
Alexey Liptser,male,Russia,Q159,1986
Igor Sergunin,male,Russia,Q159,1978
Franco Bartolomei,male,Italy,Q38,1956
Gustave Vinson,male,France,Q142,1829
Manuel Piquer Martín-Portugués,male,Spain,Q29,1963
Minus de Jonge,male,Kingdom of the Netherlands,Q29999,1911
Johann Andreas Jacobi,male,Hungary,Q28,1800
Emil Jekelfalusy,male,Hungary,Q28,1820
Eduardo Curia,male,Argentina,Q414,1945
Miksa Jendrassik,male,Hungary,Q28,1806
Juan Agustín Brusa,male,Argentina,Q414,1950
David Bolton,male,United States,Q30,1912
Viggo Friderichsen,male,Kingdom of Denmark,Q756617,1895
György Csarada,male,Kingdom of Hungary,Q171150,1809
"Haliburton Fales, Jr.",male,United States,Q30,1849
Murray Zweben,male,United States,Q30,1930
Hiram Carleton,male,United States,Q30,1838
Michael Mulé,male,United States,Q30,1987
József Bene,male,Hungary,Q28,1791
Eugenio Císcar Pallarés,male,Spain,Q29,1948
Paul Camusat de Vaugourdon,male,France,Q142,1800
Elemér Kornis,male,Hungary,Q28,1866
Charles Hamel,male,France,Q142,1829
Chinedu Akubeze,male,Nigeria,Q1033,1964
Jonathan Parra,male,Ecuador,Q736,1987
Gaetano Troina,male,San Marino,Q238,1987
James Meredith,male,United States,Q30,1933
Charles Lyell,male,United Kingdom of Great Britain and Ireland,Q174193,1797
Richard von Weizsäcker,male,Germany,Q183,1920
Thomas Matthijs Verster,male,Kingdom of the Netherlands,Q29999,1862
John Stevenson Bowen,male,United States,Q30,1811
Henry E. McGinn,male,United States,Q30,1859
E. Kimbark MacColl Jr.,male,United States,Q30,1950
Chandler Wolcott,male,United States,Q30,1875
Béla Herczegh,male,Hungary,Q28,1874
Mihály Hompola,male,Hungary,Q28,1900
André Fourgeaud,male,France,Q142,1894
István Keéky,male,Hungary,Q28,1885
Ricardo Ranzolin,male,Brazil,Q155,1965
Haralampi Oroshakov,male,Bulgaria,Q219,1885
G. Creighton Webb,male,United States,Q30,1853
Slavcho Stoilov,male,Bulgaria,Q219,1898
Joseph Guérin,male,France,Q142,1877
Michel-Ange-Adrien Périer,male,France,Q142,1803
Cem Şahin,male,Turkey,Q43,1977
Manuel de Lis Varela,male,Spain,Q29,1882
Marcus Hohenecker,male,Austria,Q40,2000
Lamar C. Quintero,male,Mexico,Q96,1865
Aurel Cosma (junior),male,Romanian People's Republic,Q2685298,1901
Júlio Rocha Xavier,male,Brazil,Q155,1911
J. W. Chancellor,male,United States,Q30,1876
Georges Begerem,male,Belgium,Q31,1866
Fisher A. Blocksom,male,United States,Q30,1782
Togbe Tepre Hodo IV,male,Ghana,Q117,1955
Augusto Lopes Cardoso,male,Portugal,Q45,1940
Joaquín Gómez y Blasco,male,Spain,Q29,1774
Niels Lau,male,Germany,Q183,1961
Jesús Aliaga Baldeón,male,Peru,Q419,1965
Władysław Pałka,male,Poland,Q36,1912
Robert White Williams,male,United States,Q30,1877
Miguel Sánchez Pesquera,male,Spain,Q29,1851
Manuel Ballesteros Curiel,male,Spain,Q29,1864
Patrice Pauper,male,France,Q142,1968
Aurelio Camacho Rueda,male,Colombia,Q739,1912
Oliver W. Toll,male,United States,Q30,1891
Rodolfo Orellana Rengifo,male,Peru,Q419,1964
Joaquín Ibarrola,male,Spain,Q29,1828
Héctor Ballón,male,Peru,Q419,1934
Edmund F. Arras,male,United States,Q30,1875
Castor Jaramillo Arrubla,male,Colombia,Q739,1914
Greg A. Baldwin,male,United States,Q30,1946
Bernd Westphal,male,Germany,Q183,1959
Quintus et Ultimus Watson,male,United States,Q30,1874
Thomas Brown Finley,male,United States,Q30,1862
Cyrus Arthur Wright,male,United States,Q30,1873
Alvah W. Sulloway,male,United States,Q30,1915
Sándor Arany,male,Hungary,Q28,1853
Johann Wolfgang von Goethe,male,Saxe-Weimar-Eisenach,Q155570,1749
Sixto Espinosa Peralta,male,Spain,Q29,1855
Daniel-Louis Miorcec de Kerdanet,male,France,Q142,1792
Kossi Akakpo Hounakey,male,Togo,Q945,1966
Edgar Julius Jung,male,Germany,Q183,1894
Urs Gasche,male,Switzerland,Q39,1955
Hans von Dohnányi,male,Germany,Q183,1902
Vladimír Franz,male,Czech Republic,Q213,1959
Patrick Leahy,male,United States,Q30,1940
Babatunde Fashola,male,Nigeria,Q1033,1963
Armin van Buuren,male,Kingdom of the Netherlands,Q29999,1976
Ludwig Uhland,male,Kingdom of Württemberg,Q159631,1787
Wilhelm Stuckart,male,Germany,Q183,1902
Karl Erjavec,male,Slovenia,Q215,1960
Guy Victor Molinari,male,United States,Q30,1928
Bjørn Kjos,male,Norway,Q20,1946
Krzysztof Piesiewicz,male,Poland,Q36,1945
Chris Christie,male,United States,Q30,1962
Edward Kent,male,United States,Q30,1802
Hans Frank,male,Germany,Q183,1900
Felix Dahn,male,Hamburg,Q1055,1834
Jürgen Ponto,male,Germany,Q183,1923
Helmuth James Graf von Moltke,male,Germany,Q183,1907
Jeremy Bentham,male,French First Republic,Q58296,1748
Lorenz von Stein,male,Kingdom of Prussia,Q27306,1815
Theo Waigel,male,Germany,Q183,1939
Peter Struck,male,Germany,Q183,1943
Max Streibl,male,Germany,Q183,1932
Peter Lorenz,male,Germany,Q183,1922
Rudolf Lehmann,male,Germany,Q183,1890
Nicholas Remy,male,France,Q142,1530
Heinrich von Brentano,male,Germany,Q183,1904
Johannes von Miquel,male,Kingdom of Prussia,Q27306,1828
Johann Fust,male,Germany,Q183,1400
Augustus A. Chapman,male,United States,Q30,1803
Eugen Bolz,male,Germany,Q183,1881
Friedrich Zimmermann,male,Germany,Q183,1925
John Clopton,male,United States,Q30,1756
Henry A. Edmundson,male,United States,Q30,1814
Edward Lucas,male,United States,Q30,1780
Rudolf von Gneist,male,Kingdom of Prussia,Q27306,1816
Wassily Kandinsky,male,Soviet Union,Q15180,1866
Jo Leinen,male,Germany,Q183,1948
Babrak Karmal,male,Republic of Afghanistan,Q1415128,1929
Franz Leopold Neumann,male,German Empire,Q43287,1900
Otto Rasch,male,Nazi Germany,Q7318,1891
Hajo Herrmann,male,Germany,Q183,1913
Olaf Scholz,male,Germany,Q183,1958
Klaus von Dohnanyi,male,Germany,Q183,1928
Heinz Jost,male,Nazi Germany,Q7318,1904
Siegfried Buback,male,Germany,Q183,1920
Martin Bangemann,male,Germany,Q183,1934
Lothar Bolz,male,German Democratic Republic,Q16957,1903
Gerhard Klopfer,male,Germany,Q183,1905
Gregor Gysi,male,German Democratic Republic,Q16957,1948
Sharad H. Desai,male,United States,Q30,1981
Juan Antonio Bazán,male,Peru,Q419,1969
Ilya Mikhailovich Rassolov,male,Soviet Union,Q15180,1975
Wijer Antoni van de Graaff,male,Kingdom of the Netherlands,Q29999,1801
J. A. Melchior,male,Kingdom of Denmark,Q756617,1903
Povl Jacob Melchior,male,Kingdom of Denmark,Q756617,1910
Orestis Karagiannis,male,Greece,Q41,1986
António José Maria Campelo,male,Portugal,Q45,1780
Ramón Baillo Baillo,male,Spain,Q29,1863
Jenő Szabó-Jilek,male,Hungary,Q28,1896
Antonio Batanero Montenegro,male,Spain,Q29,1840
Narciso Cândido Alves da Cunha,male,Portugal,Q45,1851
Manuel García Aguirre,male,Mexico,Q96,1813
Stefano Maria Benvenuti Gostoli,male,Italy,Q38,1976
Alexander Henry Holcombe,male,United States,Q30,1821
Pietro Bilancioni,male,Kingdom of Italy,Q172579,1808
Fred A. Vaughn,male,United States,Q30,1876
Jean Mineur,male,Belgium,Q31,1933
István Buday,male,Czechoslovakia,Q33946,1889
György Faragó,male,Hungary,Q28,1902
Ferenc Mülek,male,Hungary,Q28,1819
Tangi Noël,male,France,Q142,1974
Ioan Gozman,male,Hungary,Q28,1813
Andrea Vannini,male,Italy,Q38,1967
Alfred Dominique,male,France,Q142,1879
Ernesto Álvarez Miranda,male,Peru,Q419,1961
Norman M. Littell,male,United States,Q30,1899
Md. Abu Ahmed Jamadar,male,Bangladesh,Q902,1957
Pierre Isnard,male,France,Q142,1881
Rakhal Chandra Chattopadhyay,male,British Raj,Q129286,1870
A. S. M. Abdul Mobin,male,Bangladesh,Q902,1959
Edasso Rodrigue Bayala,male,Burkina Faso,Q965,1981
Samuel M. Sayler,male,United States,Q30,1856
Fernando Rojas Wolff,male,Chile,Q298,1924
István Boltizár,male,Hungary,Q28,1819
Md. Kamrul Hossain Mollah,male,Bangladesh,Q902,1960
Ivan Russo,male,Italy,Q38,1949
S. M. Kuddus Zaman,male,Bangladesh,Q902,1960
Sándor Buda,male,Hungary,Q28,1813
Pedro Aguirre Cerda,male,Chile,Q298,1879
Arturo Alessandri,male,Chile,Q298,1868
Jesse S. Miller,male,United States,Q30,1865
François Perrier,male,France,Q142,1645
Wauhope Lynn,male,United States,Q30,1856
Md. Zakir Hossain,male,Bangladesh,Q902,1963
Kjeld Rørdam,male,Kingdom of Denmark,Q756617,1897
Halil Lagumdžija,male,Bosnia and Herzegovina,Q225,1960
Kazi Ebadoth Hossain,male,Bangladesh,Q902,1969
Md. Mahmud Hassan Talukder,male,Bangladesh,Q902,1966
Abdulkarim Abubakar Kana,male,Nigeria,Q1033,1974
K. M. Zahid Sarwar,male,Bangladesh,Q902,1971
Shigenori Nakagawa,male,Japan,Q17,1959
Yoshihiro Kitazawa,male,Japan,Q17,1952
Yoshiyuki Koshio,male,Empire of Japan,Q188712,1854
Charles-Catherine Loppin baron de Gemeaux,male,France,Q142,1714
José Araújo Pérez,male,Spain,Q29,1986
A. K. M. Zahirul Huq,male,Bangladesh,Q902,1971
Salvatore Sica,male,Italy,Q38,1928
Mohammad Showkat Ali Chowdhury,male,Bangladesh,Q902,1962
Leonard Moos Rieser,male,United States,Q30,1893
Ricardo Lagos,male,Chile,Q298,1938
Vittorio Ugo Colajanni,male,Italy,Q38,1896
Colin Fraser,male,New Zealand,Q664,1932
Clarence W. Burks,male,United States,Q30,1912
Svend Gredsted,male,Kingdom of Denmark,Q756617,1908
Bruno Fjelstrup,male,Kingdom of Denmark,Q756617,1943
Zoltán Tibor Bácsi,male,Hungary,Q28,1973
Federico Errázuriz Echaurren,male,Chile,Q298,1850
José Manuel Balmaceda,male,Chile,Q298,1840
Elisha Williams,male,United States,Q30,1773
Md. Atabullah,male,Bangladesh,Q902,1963
Alessandro Ippoliti,male,Italy,Q38,1971
Laurent Le Gendre,male,France,Q142,1741
Md. Ali Reza,male,Bangladesh,Q902,1964
Mohammad Bazlur Rahman,male,Bangladesh,Q902,1955
Md. Bazlur Rahman,male,Bangladesh,Q902,1964
K. M. Emrul Kayesh,male,Bangladesh,Q902,1966
Howard Overby,male,United States,Q30,1915
Md. Bashir Ullah,male,Bangladesh,Q902,1967
S M Masud Hossain Dolon,male,Bangladesh,Q902,1973
Damijan Terpin,male,Italy,Q38,1963
Shigeaki Isaka,male,Japan,Q17,1926
Tomoichirō Iizuka,male,Empire of Japan,Q188712,1894
Michael Shaheen,male,United States,Q30,1940
Nathan B. Smith,male,United States,Q30,1841
Péter Magyar,male,Hungary,Q28,1981
Gaston Micard,male,France,Q142,1879
László Csizmadia,male,Hungary,Q28,1947
Shurahbil Al-Zaeem,male,State of Palestine,Q219060,1959
Ashraf Al-Awar,male,State of Palestine,Q219060,1973
Daniel Dana,male,Israel,Q801,1945
Róbert Gajdos,male,Hungary,Q28,1970
Francesco Giammaria,male,Italy,Q38,1969
Albano Pais de Sousa,male,Portugal,Q45,1925
François Breteau,male,France,Q142,1949
Aleksander Oleszko,male,Poland,Q36,1943
Pietro De Ciccio,male,Italy,Q38,1884
Stefano Fiorentino,male,Italy,Q38,1957
Emmanuel Pellerin,male,France,Q142,1970
Ernst Martin Grosskopf,male,South Africa,Q258,1930
